author,clickbait_reasons,clickbait_score,collection_method,fact_check_rating,fact_check_title,feed_url,headline,headline_original,id,label,labeling_method,needs_review,published_at,scraped_at,section,source,source_type,split,url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,En las redes sociales han estado circulando videos de lo que parecen ser miembros del servicio estadounidense llorando y diciendo que extrañan a sus familias. Muchos de ellos están generados por IA. Aquí se explica cómo detectarlos.,Videos of what appear to be U.S. service members crying and saying they miss their families have been circulating on social media. Many of them are AI-generated. Here’s how to spot them.,d1517e64f52a3593,fake_news,claimreview-factcheck-v1.0,False,2026-04-16T12:38:24+00:00,2026-04-21T00:05:21.174463+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/16/US-military-iran-videos-AI-crying/,en,0.999999,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Los demócratas de Florida dicen que el plan de los republicanos de rediseñar los distritos antes de las elecciones intermedias viola la constitución estatal. ¿Lo hace? Si tiene como objetivo beneficiar a un partido político, sí.","Florida Democrats say Republicans’ plan to redraw districts before the midterms violates the state constitution. Does it? If it’s intended to benefit a political party, yes.",c4e0a17ba8d9a81c,fake_news,claimreview-factcheck-v1.0,False,2026-04-15T20:42:07+00:00,2026-04-21T00:05:21.174723+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/15/florida-redistricting-maps-illegal-fair-districts/,en,0.999996,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"El senador Thom Tillis, republicano por Carolina del Norte. – quien prometió bloquear un nuevo presidente de la Reserva Federal hasta que se resuelva una investigación sobre el actual presidente Jerome Powell – no busca la reelección, pero sigue siendo en gran medida un senador, al contrario de lo que dijo el presidente Donald Trump.","Sen. Thom Tillis, R-N.C. — who promised to block a new Federal Reserve chair until a probe of current chair Jerome Powell is settled — isn’t seeking reelection, but he’s still very much a senator, contrary to what President Donald Trump said.",41c191b0e483b972,fake_news,claimreview-factcheck-v1.0,False,2026-04-15T20:10:42+00:00,2026-04-21T00:05:21.175036+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/15/donald-trump/thom-tillis-no-longer-senator-federal-reserve/,en,0.999996,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Después de que el presidente Donald Trump anunciara que la Marina de los EE. UU. bloquearía el Estrecho de Ormuz para exprimir a Irán, el representante estadounidense Byron Donalds, republicano por Florida, dijo que la Marina fue creada para combatir la piratería. Los historiadores están de acuerdo.","After President Donald Trump announced that the U.S. Navy would blockade the Strait of Hormuz to squeeze Iran, U.S. Rep. Byron Donalds, R-Fla., said the Navy was created to take on piracy. Historians agree.",7f9821daf7aede49,fake_news,claimreview-factcheck-v1.0,False,2026-04-14T21:09:29+00:00,2026-04-21T00:05:21.175296+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/14/byron-donalds/iran-blockade-trump-strait-hormuz-barbary/,en,0.999996,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"El presidente Donald Trump invitó a un DoorDasher a llevar McDonald's a la Casa Blanca como promoción de su reducción del impuesto a las propinas. La agenda del presidente ha reducido algunos impuestos, pero a veces exagera el alcance.","President Donald Trump invited a DoorDasher to deliver McDonald’s to the White House as a promotion of his reduction of tax on tips. The president’s agenda has reduced some taxes, but he sometimes exaggerates the extent.",f57ca6246c4049ec,fake_news,claimreview-factcheck-v1.0,False,2026-04-14T17:43:47+00:00,2026-04-21T00:05:21.175585+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/14/Trump-taxes-Door-Dash-tips-overtime/,en,0.999998,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Con el tiempo, el plástico se rompe en fragmentos cada vez más pequeños llamados microplásticos, que se han encontrado en tejidos y órganos humanos. Los investigadores están trabajando para comprender cómo los microplásticos afectan la salud humana.","Over time, plastic breaks into smaller and smaller fragments called microplastics, which have been found in human tissues and organs. Researchers are working to understand how microplastics impact human health.",390d4fa3f1f71122,fake_news,claimreview-factcheck-v1.0,False,2026-04-14T15:46:45+00:00,2026-04-21T00:05:21.175848+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/14/microplastics-nanoplastics-human-health/,en,0.999998,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"La legislación “Ley de Dignidad” de la representante republicana María Salazar busca otorgar estatus legal a algunos inmigrantes que se encuentran ilegalmente en Estados Unidos y que pueden pasar verificaciones de antecedentes, pagar una multa y cumplir otros criterios. Algunos dicen que esto sería una “amnistía masiva”. ¿Lo es?","Republican Rep. Maria Salazar’s ‘Dignity Act’ legislation seeks to give legal status to some immigrants in the U.S. illegally who can pass background checks, pay a fine and meet other criteria. Some say this would be “mass amnesty.” Is it?",ad190a50df22a243,fake_news,claimreview-factcheck-v1.0,False,2026-04-13T21:32:02+00:00,2026-04-21T00:05:21.176150+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/13/brandon-gill/dignity-act-amnesty-florida-immigrants-citizenship/,en,0.999998,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,El presidente Donald Trump dijo que el Papa León XIV “cree que está bien que Irán tenga un arma nuclear”. El Papa ha pedido la eliminación de las armas nucleares en múltiples ocasiones.,President Donald Trump said Pope Leo XIV “thinks it’s OK for Iran to have a Nuclear Weapon.” The pope has called for nuclear weapons’ elimination multiple times.,104df2ab506fa439,fake_news,claimreview-factcheck-v1.0,False,2026-04-13T20:13:29+00:00,2026-04-21T00:05:21.176413+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/13/donald-trump/Pope-Leo-nuclear-weapon-Iran-Trump/,en,0.999997,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Un anuncio del PAC distorsionó el voto del representante Seth Moulton sobre una resolución de 2025 como si demostrara que es pro-ICE. El objetivo de la resolución era condenar un ataque antisemita. Desde entonces, Moulton ha pedido abolir ICE.",A PAC ad distorted Rep. Seth Moulton’s vote on a 2025 resolution as if it shows he is pro-ICE. The resolution’s aim was to condemn an antisemitic attack. Moulton has since called to abolish ICE.,dfbba36af4335e91,fake_news,claimreview-factcheck-v1.0,False,2026-04-13T16:22:48+00:00,2026-04-21T00:05:21.176694+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/13/commonwealth-together-pac/Moulton-Markey-ICE-resolutions-Trump-Senate-primar/,en,0.999999,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,Un paciente ficticio de “The Pitt” casi sufre insuficiencia hepática por tomar cúrcuma. Pero el riesgo es real y no es el único suplemento herbario relacionado con un daño hepático grave. Estos son los síntomas a los que debe prestar atención.,A fictional patient on “The Pitt” almost went into liver failure from taking turmeric. But the risk is factual — and it’s not the only herbal supplement linked to serious liver damage. Here are symptoms to watch for.,5994b9b3cb83d503,fake_news,claimreview-factcheck-v1.0,False,2026-04-13T13:25:27+00:00,2026-04-21T00:05:21.176996+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/13/herbal-supplements-turmeric-safe-liver-injury/,en,0.999997,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,El presidente Donald Trump dijo que CNN publicó una declaración “falsa” de Irán y que las autoridades están investigando si CNN cometió un delito. Esto es lo que sabemos.,President Donald Trump said CNN posted a “fake” statement from Iran and that authorities are looking into whether CNN committed a crime. Here’s what we know.,d28fc9f45bd9ac71,fake_news,claimreview-factcheck-v1.0,False,2026-04-10T18:20:35+00:00,2026-04-21T00:05:21.177251+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/10/trump-cnn-iran-victory-statement/,en,0.999998,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Trump dijo que Estados Unidos logró una “victoria total y completa” en Irán. La operación mató a muchos funcionarios iraníes y dañó gravemente al ejército del país. Pero ha habido reveses, incluido el control iraní del Estrecho de Ormuz.","Trump said the U.S. achieved “total and complete victory” in Iran. The operation killed many Iranian officials and heavily damaged the country’s military. But there have been setbacks, including Iran’s control of the Strait of Hormuz.",625443f253380114,fake_news,claimreview-factcheck-v1.0,False,2026-04-08T23:04:14+00:00,2026-04-21T00:05:21.177544+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/08/Iran-Trump-ceasefire-strait-hormuz-win-lebanon/,en,0.999996,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,No te dejes engañar por estas fotos de la luna compartidas en las redes sociales; no son de Artemisa II. Las fotografías fueron tomadas desde la Tierra y editadas por fotógrafos o generadas por IA.,Don’t fall for these moon photos shared on social media; they aren’t from Artemis II. The photos were either taken from Earth and edited by photographers or AI-generated.,eec71ebd833166a2,fake_news,claimreview-factcheck-v1.0,False,2026-04-08T20:07:15+00:00,2026-04-21T00:05:21.177803+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/factchecks/2026/apr/08/social-media/Moon-photos-artemis-II-AI-NASA/,en,0.999997,forced_source,GoogleTranslator(auto->es)
,,,factcheck_feed,,,https://www.politifact.com/rss/social/,"Jesse Watters, de Fox News, dijo que existe un precedente de la amenaza del presidente Donald Trump de volar las plantas de energía iraníes. Pero los ejemplos históricos que citó tienen diferencias importantes.",Fox News’ Jesse Watters said there’s precedent for President Donald Trump’s threat to blow up Iranian power plants. But the historical examples he cited have important differences.,77e932fec084e451,fake_news,claimreview-factcheck-v1.0,False,2026-04-07T22:08:02+00:00,2026-04-21T00:05:21.178076+00:00,,PolitiFact,fake_news,train,http://www.politifact.com/article/2026/apr/07/watters-bomb-iran-power-plants-war-crime/,en,0.999995,forced_source,GoogleTranslator(auto->es)
Nur Ibrahim,,,factcheck_feed,,,https://www.snopes.com/feed/,Kash Patel enfrenta acusaciones de consumo excesivo de alcohol y ausencias. Esto es lo que sabemos,"Kash Patel faces claims of excessive drinking, absences. Here's what we know",17f98e9f591bd561,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T22:55:00+00:00,2026-04-21T00:05:26.570178+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/news/2026/04/20/kash-patel-drinking-claims/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Emery Winter,,,factcheck_feed,,,https://www.snopes.com/feed/,"¿Trump canceló una subvención de 11 millones de dólares a una organización benéfica católica para ""castigar"" al Papa León XIV? lo que sabemos",Did Trump cancel $11M grant to Catholic charity to 'punish' Pope Leo XIV? What we know,81c835801fbaac18,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T20:58:00+00:00,2026-04-21T00:05:26.570385+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/news/2026/04/20/trump-catholic-charity-funding/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Laerke Christensen,,,factcheck_feed,,,https://www.snopes.com/feed/,"Inspeccionando fotografías que supuestamente muestran comidas ""deprimentes"" en barcos militares estadounidenses en Medio Oriente",Inspecting photos allegedly showing 'dismal' meals on US military ships in Middle East,80125b62866acce9,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T20:56:00+00:00,2026-04-21T00:05:26.570577+00:00,News,Snopes,fake_news,train,https://www.snopes.com/news/2026/04/20/us-navy-ships-food/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Rae Deng,,,factcheck_feed,,,https://www.snopes.com/feed/,¿Hegseth citó versículos bíblicos falsos de la película de Tarantino? Separando la realidad de 'Pulp Fiction,Did Hegseth quote fake Bible verse from Tarantino movie? Separating fact from 'Pulp Fiction,2766e2ab52496bf1,fake_news,claimreview-factcheck-v1.0,False,2026-04-16T23:21:00+00:00,2026-04-21T00:05:26.570761+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/fact-check/hegseth-bible-pulp-fiction/,en,0.999996,forced_source,GoogleTranslator(auto->es)
Jack Izzo,,,factcheck_feed,,,https://www.snopes.com/feed/,"El gráfico que afirma mostrar las ""entradas ilegales"" de inmigrantes a EE. UU. bajo el gobierno de Biden tergiversa los datos reales",Chart claiming to show immigrants' 'illegal entries' to US under Biden misrepresents real data,c4ca81c58bd2ec9e,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T02:00:00+00:00,2026-04-21T00:05:26.570955+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/news/2026/04/20/immigrants-entries-biden-chart/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Aleksandra Wrona,,,factcheck_feed,,,https://www.snopes.com/feed/,Bill Gates no tiene nada que ver con 'Brain Honey' ni con ninguna otra cura falsa para el Alzheimer,Bill Gates has nothing to do with 'Brain Honey' or any other fake Alzheimer's cure,246715cc21ddde9d,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T16:17:00+00:00,2026-04-21T00:05:26.571139+00:00,Science,Snopes,fake_news,train,https://www.snopes.com/fact-check/bill-gates-alzheimers-cure/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Taija PerryCook,,,factcheck_feed,,,https://www.snopes.com/feed/,¿Ted Lieu expuso a Stephen Miller canalizando 6.200 millones de dólares a través de las Islas Caimán?,Did Ted Lieu expose Stephen Miller funneling $6.2B through Cayman Islands?,7265324e6a7243aa,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T15:00:00+00:00,2026-04-21T00:05:26.571313+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/fact-check/ted-lieu-stepen-miller-fraud-claim/,en,0.999995,forced_source,GoogleTranslator(auto->es)
Laerke Christensen,,,factcheck_feed,,,https://www.snopes.com/feed/,¿Es esta una foto real de una puesta de sol azul en Marte?,Is this a real photo of blue sunset on Mars?,598648184efb8dd0,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T13:00:00+00:00,2026-04-21T00:05:26.571482+00:00,Science,Snopes,fake_news,train,https://www.snopes.com/fact-check/photo-mars-sunset/,en,0.999997,forced_source,GoogleTranslator(auto->es)
Taija PerryCook,,,factcheck_feed,,,https://www.snopes.com/feed/,11 imágenes falsas de Melania Trump que hemos desacreditado,11 fake Melania Trump images we've debunked,5e0c0b0cf0e3d5c1,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T11:00:00+00:00,2026-04-21T00:05:26.571644+00:00,News,Snopes,fake_news,train,https://www.snopes.com/collections/11-fake-images-of-melania-debunked/,de,0.571428,forced_source,GoogleTranslator(auto->es)
Rae Deng,,,factcheck_feed,,,https://www.snopes.com/feed/,"Los fiscales solicitaron la pena de muerte para Luigi Mangione, pero no para el supremacista blanco detrás del tiroteo en Walmart en Texas en 2019",Prosecutors sought death penalty for Luigi Mangione but not white supremacist behind 2019 Texas Walmart shooting,123eca504e52552b,fake_news,claimreview-factcheck-v1.0,False,2026-04-20T10:00:00+00:00,2026-04-21T00:05:26.571835+00:00,Politics,Snopes,fake_news,train,https://www.snopes.com/fact-check/luigi-mangione-death-penalty/,en,0.999998,forced_source,GoogleTranslator(auto->es)
Caroline Wazer,,,factcheck_feed,,,https://www.snopes.com/feed/,"Se rumorea que la madre de Trump una vez lo llamó ""idiota"" que sería un ""desastre"" en política. no hay pruebas",Rumor claims Trump's mom once called him an 'idiot' who'd be 'disaster' in politics. There's no proof,22f236fd089e81ee,fake_news,claimreview-factcheck-v1.0,False,2026-04-19T23:00:00+00:00,2026-04-21T00:05:26.572023+00:00,News,Snopes,fake_news,train,https://www.snopes.com/news/2026/04/19/trump-mom-politics-idiot-disaster/,en,0.999997,forced_source,GoogleTranslator(auto->es)
